"Review #","Brand","Variety","Style","Country","Stars","Top_Ten_Y/N","Top_Ten_Year","Top_Ten_Rank","Top Ten","Continent","Meat_Type","Spicy","Noodle_Type"
2423,"Ve Wong","Kung-Fu Instant Oriental Noodles Soup Artificial Onion Flavor","Pack","Taiwan",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2422,"Nissin","Cup Noodles Sopa Nissin Con Camaron Picante","Cup","Mexico",3.25,"N",NA,NA,NA,"North America",NA,"No","Noodle"
2421,"Uni-President","Baseball Snack Noodle","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2420,"Nissin","Cup Noodles Spicy Seafood Flavor","Cup","China",3.75,"N",NA,NA,NA,"Asia","Seafood","Yes","Noodle"
2419,"MyKuali","Penang Red Tom Yum Goong","Box","Japan",5,"N",NA,NA,NA,"Asia",NA,"No",NA
2418,"Myojo","Yomise No Yakisoba Karashi Mentaiko Flavor","Tray","Japan",4.5,"N",NA,NA,NA,"Asia",NA,"No",NA
2417,"Super Bihun","Bihun Kuah Rasa Baso Sapi","Pack","Indonesia",3.75,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
2416,"Xiuhe","Hot & Sour Beef Noodles","Bowl","China",4.25,"N",NA,NA,NA,"Asia","Beef","Yes","Noodle"
2415,"Nissin","Kitsune Udon Donbei (West)","Bowl","Japan",5,"N",NA,NA,NA,"Asia",NA,"No","Udon"
2414,"Little Cook","Thailand Green Curry Instant Noodle","Bowl","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2413,"Nissin","Cup Noodles Beef Flavour","Cup","Hong Kong",2.5,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
2412,"Shirakiku","Sanukiya Udon Shrimp Flavor","Pack","United States",3.25,"N",NA,NA,NA,"North America","Seafood","No","Udon"
2411,"Mama Pat's","Chicken Fajita Flavor Instant Ramen Noodles","Pack","United States",3.75,"N",NA,NA,NA,"North America","Chicken","No","Ramyeon"
2410,"Mama Pat's","Lamb Stew Flavor Instant Ramen Noodles","Pack","United States",3.75,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
2409,"Mama Pat's","Seafood Gumbo Flavor Instant Ramen Noodles","Pack","United States",3.5,"N",NA,NA,NA,"North America","Seafood","No","Ramyeon"
2408,"Mama Pat's","Chicken Taco Flavor Instant Ramen Noodles","Pack","United States",3.75,"N",NA,NA,NA,"North America","Chicken","No","Ramyeon"
2407,"Just Way","Chuan Wei Spicy Guan-miao Noodles","Pack","Taiwan",4.5,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
2406,"Sichuan Guangyou","Sweet Potato Instant Noodle Braised Spicy Chitterling Flavor","Pack","China",0.25,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
2405,"Nissin","Cup Noodles Mini Spicy Seafood","Cup","Hong Kong",4,"N",NA,NA,NA,"Asia","Seafood","Yes","Mi"
2404,"MyKuali","Penang Hokkien Prawn Noodle Soup","Pack","Singapore",5,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
2403,"Goku-Uma","Yakisoba Japanese Style Noodle","Bowl","United States",4.75,"N",NA,NA,NA,"North America",NA,"No","Noodle"
2402,"Maggi","Nutri-licious Pazzta Tomato Twist","Pack","India",3.75,"N",NA,NA,NA,"Asia",NA,"No",NA
2401,"Sichuan Baijia","Chongqing Noodles Burning Dry Noodles","Bowl","China",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2400,"Nissin","Cup Noodles Tom Yam Seafood Flavour","Cup","Singapore",5,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
2399,"Indomie","My Noodles Mi Goreng Pizza Cheese","Pack","Indonesia",4,"N",NA,NA,NA,"Asia",NA,"No","Mi"
2398,"Liang Cheng Mai","Shaanxi Cold Noodle: Mustard Spicy","Tray","China",1,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
2397,"Samyang Foods","Cheese Buldak Bokkeummyun (Black)","Bowl","South Korea",4,"N",NA,NA,NA,"Asia",NA,"No",NA
2396,"Maggi","2 Minute Noodles Chicken Flavour","Pack","Fiji",3.25,"N",NA,NA,NA,"Oceania","Chicken","No","Mi"
2395,"Master Kong","Chicken Flavor Instant Noolde","Pack","China",4.25,"N",NA,NA,NA,"Asia","Chicken","No",NA
2394,"Nissin","Cup Noodles Prawn Flavour","Cup","Hong Kong",3.75,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
2393,"Ripe'n'Dry","Hokkaido Miso Ramen","Pack","Japan",3,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
2392,"MyKuali","Penang Red Tom Yum Goong Rice Vermicelli Soup","Bowl","Malaysia",5,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
2391,"Ottogi","Jin Jjambbong Spicy Seafood Ramyun","Pack","South Korea",5,"N",NA,NA,NA,"Asia","Seafood","Yes","Ramyeon"
2390,"Nissin","Rice Vermicelli Pickled Vegetable Pork Flavour","Cup","Hong Kong",3.75,"N",NA,NA,NA,"Asia","Pork","No","Rice Noodle"
2389,"Gefen","Imitation Chicken Flavor","Cup","United States",4,"N",NA,NA,NA,"North America","Chicken","No",NA
2388,"Hua Feng","Three Fresh Delicacies Instant Noodle","Pack","China",4.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2387,"Nissin","Demae Iccho Sesame Oil Flavour Instant Noodle","Bowl","Hong Kong",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2386,"Maggi","2 Minute Noodles Curry Flavour","Pack","Fiji",4,"N",NA,NA,NA,"Oceania",NA,"No","Mi"
2385,"Uni-President","Man Han Feast Chilli Beef Flavor Instant Noodles","Bowl","Taiwan",4.75,"N",NA,NA,NA,"Asia","Beef","Yes","Noodle"
2384,"Sichuan Guangyou","9999 Chongqing Artificial Beef Flavor Instant Noodle","Pack","China",4.25,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
2383,"Nissin","Cup Noodles Beef Flavor Ramen Noodle Soup (New Recipe)","Cup","United States",3.5,"N",NA,NA,NA,"North America","Beef","No","Ramyeon"
2382,"Nongshim","Seaweed Instant Noodle","Cup","South Korea",0.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2381,"Nissin","Demae Iccho Seafood Flavour Instant Noodle","Cup","Hong Kong",4.75,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
2380,"Pulmuone","Non-Fried Ramyun With Spicy Beef Broth","Pack","South Korea",3.75,"N",NA,NA,NA,"Asia","Beef","Yes","Ramyeon"
2379,"Nissin","Cup Noodles Hot & Spicy Shrimp Flavor Ramen Noodle Soup (New Recipe)","Cup","United States",2.5,"N",NA,NA,NA,"North America","Seafood","Yes","Ramyeon"
2378,"Sau Tao","Non-Fried Mix Noodle Black Pepper XO Sauce Flavoured","Pack","Hong Kong",4.5,"N",NA,NA,NA,"Asia",NA,"No","Mi"
2377,"MyKuali","Penang White Curry Instant Noodle (Japan Version)","Box","Malaysia",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2376,"Nissin","Disney Cuties Instant Chicken With Corn Flavour","Cup","Thailand",3.25,"N",NA,NA,NA,"Asia","Chicken","No",NA
2375,"Uni-President","Man Han Feast Braised Pork Flavor Instant Noodles","Bowl","Taiwan",5,"N",NA,NA,NA,"Asia","Pork","No","Noodle"
2374,"World O' Noodle","Mi Goreng Garlic Flavour Fried Noodles","Pack","Indonesia",4.5,"N",NA,NA,NA,"Asia",NA,"No","Mi"
2373,"Nissin","Top Ramen Atta Nooldes Masala","Pack","India",4.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
2372,"Liu Quan","Instant Spicy Rice Noodle","Bowl","China",4,"N",NA,NA,NA,"Asia",NA,"Yes","Rice Noodle"
2371,"Daikoku","Tanuki Soba","Cup","Japan",3.5,"N",NA,NA,NA,"Asia",NA,"No","Soba"
2370,"Samyang Foods","Zzaldduck Buldak Bokkeummyun Snack","Pack","South Korea",4.5,"N",NA,NA,NA,"Asia",NA,"No",NA
2369,"Samyang Foods","Curry Buldak Bokkeummyun","Pack","South Korea",4.25,"N",NA,NA,NA,"Asia",NA,"No",NA
2368,"Samyang Foods","Cool/Ice Buldak Bokkeummyun","Pack","South Korea",3.75,"N",NA,NA,NA,"Asia",NA,"No",NA
2367,"Samyang Foods","2x Spicy Haek Buldak Bokkeummyun","Pack","South Korea",4,"N",NA,NA,NA,"Asia",NA,"Yes",NA
2366,"Samyang Foods","Buldak Bokkeummyun Snack","Pack","South Korea",5,"N",NA,NA,NA,"Asia",NA,"No",NA
2365,"Samyang Foods","Stew Buldak Bokkeumtangmyun","Pack","South Korea",5,"N",NA,NA,NA,"Asia",NA,"No",NA
2364,"Samyang Foods","Cheese Buldak Bokkeummyun","Pack","South Korea",4,"N",NA,NA,NA,"Asia",NA,"No",NA
2363,"Samyang Foods","Buldak Bokkeummyun (New Packaging)","Pack","South Korea",4,"N",NA,NA,NA,"Asia",NA,"No",NA
2362,"Chuan Wei Wang","Bowl Instant Noodles Artificial Spicy Beef Flavor","Bowl","China",4,"N",NA,NA,NA,"Asia","Beef","Yes","Noodle"
2361,"Nissin","Demae Iccho Chicken Flavour Instant Noodle (Bowl Noodle)","Bowl","Hong Kong",5,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
2360,"Wai Wai","Instant Noodles Artificial Chicken Flavoured","Pack","India",2,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
2359,"Daikoku","Kitsune Udon","Cup","Japan",2,"N",NA,NA,NA,"Asia",NA,"No","Udon"
2358,"Sichuan Baijia","Pickled Cabbage Flavor Instant Vermicelli","Bowl","China",4,"N",NA,NA,NA,"Asia",NA,"No",NA
2357,"Kamfen","Noodle King Artificial Wonton Soup Flavored","Bowl","Hong Kong",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2356,"Nongshim","Spicy Shrimp Cup Noodle","Cup","South Korea",4,"N",NA,NA,NA,"Asia","Seafood","Yes","Noodle"
2355,"Marutai","Nagasaki Agodashi Shoyu Ramen","Pack","Japan",4,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
2354,"Vifon","Viet Cuisine Bun Rieu Cua Sour Crab Soup Instant Rice Vermicelli","Bowl","Vietnam",5,"N",NA,NA,NA,"Asia","Seafood","No","Rice Noodle"
2353,"Nissin","Cup Noodles Rich Garlic, Egg Yolk & Oxtail","Cup","Japan",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2352,"Uni-President","Minced Pork Flavor Instant Noodles","Pack","Taiwan",1,"N",NA,NA,NA,"Asia","Pork","No","Mi"
2351,"1 To 3 Noodles","Chatpat Masala","Pack","India",4,"N",NA,NA,NA,"Asia",NA,"No",NA
2350,"Nissin","Cup Noodles BIG XO Sauce Seafood Flavour","Cup","Hong Kong",4,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
2349,"Fantastic","Noodles Chicken & Corn Flavour","Cup","Australia",3,"N",NA,NA,NA,"Oceania","Chicken","No","Noodle"
2348,"Ripe'n'Dry","Hokkaido Salt Ramen","Pack","Japan",3,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
2347,"Nissin","Demae Iccho Tonkotsu Flavour Instant Noodle (Bowl Noodle)","Bowl","Hong Kong",3,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2346,"Knorr","Chatt Patta Instant Noodles","Pack","Pakistan",1,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2345,"Sempio","Clam Flavor Soup Kal-guksu","Pack","South Korea",5,"N",NA,NA,NA,"Asia",NA,"No",NA
2344,"Nissin","Cup Noodles Sopa Nissin Sabor A Pollo","Cup","Mexico",4,"N",NA,NA,NA,"North America",NA,"No","Noodle"
2343,"Nissin","Maxi Sopa Nissin Cuchareable Sabor A Jugo De Carne","Cup","Mexico",4,"N",NA,NA,NA,"North America",NA,"No",NA
2342,"Nissin","Sopa Nissin Sabor A Camaron Sopa Instantanea Tipo Ramen","Pack","Mexico",4,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
2341,"Nissin","Cup Noodles Sopa Nissin Sabor A Carne De Res","Cup","Mexico",4,"N",NA,NA,NA,"North America",NA,"No","Noodle"
2340,"Nissin","RapiFideo Sabor A Tomate Y Pollo","Cup","Mexico",4,"N",NA,NA,NA,"North America",NA,"No",NA
2339,"Nissin","Cup Noodles Sopa Nissin Sabor Camaron, Habanero Y Limon","Cup","Mexico",3,"N",NA,NA,NA,"North America",NA,"No","Noodle"
2338,"Nissin","Sopa Nissin Sabor A Pollo Sopa Instantanea Tipo Ramen","Pack","Mexico",4,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
2337,"Nissin","Cup Noodles Sopa Nissin Con Camaron","Cup","Mexico",3,"N",NA,NA,NA,"North America",NA,"No","Noodle"
2336,"Nissin","Maxi Sopa Nissin Cuchareable Sabor A Camaron Picante","Cup","Mexico",3,"N",NA,NA,NA,"North America",NA,"No",NA
2335,"Nissin","Cup Noodles Gourmet Sabor A Caldo De Camaron","Cup","Mexico",5,"N",NA,NA,NA,"North America",NA,"No","Noodle"
2334,"Nissin","Sopa Nissin Sabor Mariscos, Habanero Y Limon","Cup","Mexico",4,"N",NA,NA,NA,"North America",NA,"No",NA
2333,"Nissin","Maxi Sopa Nissin Cuchareable Sabor A Pollo","Cup","Mexico",4,"N",NA,NA,NA,"North America",NA,"No",NA
2332,"Nissin","Sopa Nissin Sabor A Res Instantanea Tipo Ramen","Pack","Mexico",4,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
2331,"Nissin","Cup Noodles Sopa Nissin Hot Sauce Sabor A Pollo","Cup","Mexico",4,"N",NA,NA,NA,"North America",NA,"Yes","Noodle"
2330,"Ve Wong","Little Prince(ss) Brand Snack Noodles Artificial Mexican Pizza Flavor","Pack","Taiwan",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2329,"Patanjali","Atta Noodles Jhatpat Banao Befikr Khao","Pack","India",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2328,"Qin Zong","Shaanxi Cold Noot Hot & Sour Flavor","Pack","China",3,"N",NA,NA,NA,"Asia",NA,"Yes",NA
2327,"Nissin","Cup Noodles Spicy Lime Flavor Ramen Noodle Soup (New Recipe)","Cup","United States",4,"N",NA,NA,NA,"North America",NA,"Yes","Ramyeon"
2326,"Nissin","Demae Iccho Tokyo Shoru Tonkotsu Instant Noodle","Cup","Hong Kong",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2325,"Pran","Mr. Noodles Curry Flavor Instant Noodles","Pack","Bangladesh",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2324,"Paldo","Bul Jjajangmyeon","Pack","South Korea",5,"N",NA,NA,NA,"Asia",NA,"No",NA
2323,"Ogasawara","Kirin Giraffe Shio Ramen","Pack","Japan",5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
2322,"Sapporo Ichiban","Mie Kamayama Ramen Gyukotsu Misoaji","Bowl","Japan",3,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
2321,"Sau Tao","Black Pepper XO Sauce Flavour","Bowl","Hong Kong",5,"N",NA,NA,NA,"Asia",NA,"No",NA
2320,"Nissin","Nupasta Bolognese Flavour Instant Noodle","Cup","Japan",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2319,"Nongshim","Saeutang Sabalmyeon","Bowl","South Korea",3.5,"N",NA,NA,NA,"Asia",NA,"No",NA
2318,"Happy Cook","Sichuan Spicy Flavor","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"Yes",NA
2317,"MAMA","Instant Bowl Noodles Shrimp (Tom Yum) Flavor Base","Bowl","Thailand",4,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
2316,"Nissin","Cup Noodle Spicy Curry Chicken","Cup","Japan",5,"N",NA,NA,NA,"Asia","Chicken","Yes","Noodle"
2315,"Goku-Uma","Ramen Noodles Miso Flavor","Bowl","United States",3,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
2314,"Nissin","Cup Noodles Spicy Beef Flavour","Cup","Hong Kong",4,"N",NA,NA,NA,"Asia","Beef","Yes","Noodle"
2313,"Xiao Ban Mian","Sesame Oil With Garlic Flavor Thin Noodle","Pack","Taiwan",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2312,"Xiao Ban Mian","Traditional Shallot & Onion Oil Noodle","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2311,"Xiao Ban Mian","Sesame Sauce Matcha Noodle","Pack","Taiwan",3.8,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2310,"Pran","Mr. Noodles Instant Noodles Beef Flavour","Pack","Bangladesh",4,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
2309,"Nissin","Cup Noodles Big Seafood Flavour","Cup","Hong Kong",4,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
2308,"Fantastic","Noodles Chicken Chow Mein Flavour","Cup","Australia",4,"N",NA,NA,NA,"Oceania","Chicken","No","Noodle"
2307,"Ottogi","Ramyun Sabor Pollo","Pack","Mexico",4,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
2306,"Nissin","Demae Iccho Black Garlic Oil Tonkotsu Flavour Instant Noodles","Cup","Hong Kong",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2305,"Ajinatori","Chicken Flavor Ramen","Pack","Japan",4,"N",NA,NA,NA,"Asia","Chicken","No","Ramyeon"
2304,"Maggi","2 Minute Noodles Masala Spicy","Pack","India",5,"N",NA,NA,NA,"Asia",NA,"Yes","Mi"
2303,"Maruchan","Sopa Maruchan Sobar A Camaron","Pack","Mexico",3,"N",NA,NA,NA,"North America",NA,"No","Soba"
2302,"Nissin","Yakisoba","Tray","Japan",5,"N",NA,NA,NA,"Asia",NA,"No",NA
2301,"Suimin","Noodle With Oriental Chicken Flavour","Cup","Australia",3,"N",NA,NA,NA,"Oceania","Chicken","No","Noodle"
2300,"Nissin","Demae Ramen Spicy Xo Sauce Seafood Flavour Instant Noodle","Pack","Hong Kong",4,"N",NA,NA,NA,"Asia","Seafood","Yes","Ramyeon"
2299,"Cintan","Mi Segera Mmm... Original","Pack","Malaysia",3,"N",NA,NA,NA,"Asia",NA,"No","Mi"
2298,"Nissin","Cup Noodles Spicy Chile Chicken (New Recipe)","Cup","United States",4,"N",NA,NA,NA,"North America","Chicken","Yes","Noodle"
2297,"Chuan Wei Wang","Bowl Instant Noodles Artificial Beef With Sauerkraut Flavor","Bowl","China",3,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
2296,"Suimin","Noodles With Chicken Flavour","Cup","Australia",3,"N",NA,NA,NA,"Oceania","Chicken","No","Noodle"
2295,"Nissin","Cup Noodles Seafood","Cup","China",4,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
2294,"Sapporo Ichiban","Tabimen AizuKitakata Gyokai Shoyu Ramen","Bowl","Japan",4,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
2293,"Nissin","Nupasta Bacon In Carbonara Sauce Flavour Instant Noodle","Pack","Hong Kong",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2292,"Sichuan Baijia","Chongqing Noodles Spicy Hot Flavor","Pack","China",5,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
2291,"Samyang Foods","Buldak Bokkummyun Cheese Flavor","Pack","South Korea",4,"N",NA,NA,NA,"Asia",NA,"No",NA
2290,"Nissin","Demae Ramen Straight Noodle Black Garlic Oil Tonkotsu Flavour Instant Noodle","Pack","Hong Kong",5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
2289,"Myojo","Shin Toyama Black Ramen","Bowl","Japan",4,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
2288,"Nissin","Cup Noodles Tom Yum Goong Flavour","Cup","Hong Kong",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2287,"Master Kong","Artificial Abalone Crab Flavor Instant Noodle","Pack","China",0,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
2286,"Kamfen","Noodle King Artificial Abalone And Chicken Soup Flavored","Bowl","Hong Kong",4,"N",NA,NA,NA,"Asia","Chicken","No","Noodle"
2285,"Fantastic","Noodles Beef Flavour","Cup","Australia",3,"N",NA,NA,NA,"Oceania","Beef","No","Noodle"
2284,"Nissin","Korean Kimchi Flavour Vermicelli","Cup","Hong Kong",4,"N",NA,NA,NA,"Asia",NA,"No",NA
2283,"Nissin","Raoh Pork Bone Soy Soup Noodle","Pack","Japan",5,"N",NA,NA,NA,"Asia","Pork","No","Noodle"
2282,"Samyang Foods","Gold Jjamppong Fried Noodle","Pack","South Korea",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2281,"Nissin","Demae Iccho Red Hot Seafood Flavour Instant Noodle","Cup","Hong Kong",4,"N",NA,NA,NA,"Asia","Seafood","Yes","Noodle"
2280,"Sichuan Baijia","Chongqing Noodles Hot & Sour Flavor","Pack","China",4,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
2279,"Nissin","Demae Iccho Spicy Tonkotsu Flavour Instant Noodle (Bowl Noodle)","Bowl","Hong Kong",5,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
2278,"Nissin","Raoh Tantanmen","Pack","Japan",5,"N",NA,NA,NA,"Asia",NA,"No",NA
2277,"Goku-Uma","Ramen Noodles Soy Sauce Flavor","Bowl","United States",3,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
2276,"Nissin","Cup Noodles With Shrimp Ramen Noodle Soup (New Recipe)","Cup","United States",3,"N",NA,NA,NA,"North America","Seafood","No","Ramyeon"
2275,"JML","Hot & Sour Beef Noodles","Pack","China",4,"N",NA,NA,NA,"Asia","Beef","Yes","Noodle"
2274,"Suimin","Noodles With Braised Beef Flavour","Cup","Australia",4,"N",NA,NA,NA,"Oceania","Beef","No","Noodle"
2273,"Uni-President","A Q Bucket Noodle Korean Kimchi Flavor","Bowl","Taiwan",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2272,"Nissin","Demae Iccho Spicy Kimchi Pot Flavour Instant Noodle (Bowl Noodle)","Bowl","Hong Kong",4,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
2271,"Sichuan Baijia","Chongqing Noodles Burning Dry Noodles","Pack","China",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2270,"Samyang Foods","Fresh Bibimmyun Fried Noodle","Pack","South Korea",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2269,"Wai Wai","Instant Noodles Veg Masala Flavour","Pack","India",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2268,"Nissin","Nupasta Neapolitan Flavour Instant Noodle","Pack","Hong Kong",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2267,"Shirakiku","Karami Ramen Spicy Chili Flavour Japanese Style Noodle With Soup Base","Pack","United States",2,"N",NA,NA,NA,"North America",NA,"Yes","Ramyeon"
2266,"Nissin","Disney Cuties Instant Noodle Crab Flavour","Cup","Thailand",4,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
2265,"Nissin","Cup Noodles Rich Soft Shelled Turle Soup","Cup","Japan",3,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2264,"Unif Tung-I","Instant Vegetarian Beehoon Rice Vermicelli","Pack","Taiwan",1,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
2263,"Sichuan Baijia","Broad Noodle Artificial Beef Flavor Hot Pot","Pack","China",4,"N",NA,NA,NA,"Asia","Beef","Yes","Noodle"
2262,"Dream Kitchen","Curry Flavour Instant Noodles","Cup","United States",5,"N",NA,NA,NA,"North America",NA,"No","Noodle"
2261,"Tablemark","Tohokuno Aji Yonezawa Ramen","Bowl","Japan",4,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
2260,"Uni-President","Science Noodle (X'Mas Edition)","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2259,"Farmer's Heart","Pho Beef Flavor Vietnamese Rice Noodle Soup","Bowl","United States",3.75,"N",NA,NA,NA,"North America","Beef","No","Rice Noodle"
2258,"Kamfen","Instant Wonton Noodles Scallop Lobster Soup Flavour","Bowl","Hong Kong",4.3,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
2257,"Fuku","Tom Yam Soup Instant Noodle","Pack","Hong Kong",2.3,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2256,"Goku-Uma","Ramen Noodles Artificially Flavored Tonkotsu","Bowl","United States",3,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
2255,"Daikoku","Hiroshima Flavor Yakisoba","Tray","Japan",5,"N",NA,NA,NA,"Asia",NA,"No",NA
2254,"Nissin","Disney Cuties Instant Noodle Seaweed Flavour","Cup","Thailand",3,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2253,"Singa-Me","Instant Noodles Mi Goreng Flavour","Cup","Australia",4,"N",NA,NA,NA,"Oceania",NA,"No","Mi"
2252,"New Touch","Sugomen Sano Ramen","Bowl","Japan",5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
2251,"Ottogi","Ramyon Sabor Y Camaron","Pack","Mexico",4,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
2250,"Nissin","Demae Iccho Spicy XO Sauce Seafood Flavour","Pack","Hong Kong",4,"N",NA,NA,NA,"Asia","Seafood","Yes",NA
2249,"Love Cook","Sun Dried Noodle - Fruity Soy Bean Paste","Pack","Taiwan",4,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2248,"Nongshim","Shin Noodle Soup","Cup","United States",5,"N",NA,NA,NA,"North America",NA,"No","Noodle"
2247,"Nissin","Sapporo Noukou Miso Ramen","Bowl","Japan",5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
2246,"Dream Kitchen","Soy Sauce","Cup","United States",4,"N",NA,NA,NA,"North America",NA,"No",NA
2245,"Nissin","Vietnamese Chicken Coriander Flavour Vermicelli","Cup","Hong Kong",4,"N",NA,NA,NA,"Asia","Chicken","No",NA
2244,"Kang Shi Fu","Artificial Spicy Beef Flavour","Pack","Hong Kong",4,"N",NA,NA,NA,"Asia","Beef","Yes",NA
2243,"Nissin","Cup Noodles Black Pepper Crab Flavour","Cup","Hong Kong",4,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
2242,"Great Value","Beef Style Noodles With Vegetables","Cup","Canada",3,"N",NA,NA,NA,"North America","Beef","No","Noodle"
2241,"Fuku","Spicy Soup Instant Noodle Beef Flavour","Pack","Hong Kong",4,"N",NA,NA,NA,"Asia","Beef","Yes","Noodle"
2240,"Wang","Rice Noodle Anchovy Flavor","Bowl","South Korea",3,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
2239,"Nissin","Cup Noodles Chicken Flavor Ramen Noodle Soup (New Recipe)","Cup","United States",4,"N",NA,NA,NA,"North America","Chicken","No","Ramyeon"
2238,"Asian Thai Foods","Rumpum Gundruk Flavour","Pack","Nepal",1,"N",NA,NA,NA,"Asia",NA,"No",NA
2237,"Nissin","Cup Noodle Light+ Bagna Cauda","Cup","Japan",5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
2236,"Maruchan","Gotsumori Koku Tonkotsu Ramen","Bowl","Japan",4,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
2235,"Fashion Food","Tom Yum Shrimp Creamy Flavour Instant Noodles","Bowl","Thailand",4,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
2234,"Paldo","Bibim Men","Bowl","South Korea",5,"N",NA,NA,NA,"Asia",NA,"No",NA
2233,"Nissin","Cup Noodles Milk Seafood Flavour","Cup","Hong Kong",4,"N",NA,NA,NA,"Asia","Seafood","No","Mi"
